Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
3.6081E+11,0,0,13,30,30,0,63,0,0,102,28,0,0,0,31,0,297,55306
3.6081E+11,13,16,12,13,0,14,39,17,0,19,9,8,0,28,32,0,220,42941
3.6081E+11,101,42,0,0,59,0,0,0,0,30,0,39,17,39,30,0,357,-
3.6081E+11,55,0,0,0,0,41,91,0,33,14,42,56,28,14,25,14,413,48977
3.6081E+11,80,16,13,13,32,53,0,13,0,40,11,28,109,57,102,0,567,82083
3.6081E+11,83,0,56,15,14,0,0,173,14,68,0,195,61,15,0,56,750,56346
3.6081E+11,14,7,14,49,11,70,38,36,21,39,39,18,56,11,33,11,467,42118
3.6081E+11,70,0,44,86,0,31,22,23,0,98,163,140,76,39,58,27,877,63113
3.6081E+11,62,54,48,0,0,46,0,0,0,76,90,99,93,67,39,83,757,75250
3.6081E+11,13,31,12,0,13,0,20,14,0,13,40,12,79,0,50,65,362,117545
3.6081E+11,122,22,21,27,9,54,19,47,36,51,73,92,63,10,114,10,770,54625
3.6081E+11,7,0,9,18,0,30,8,8,49,94,45,59,33,43,59,59,521,73958
3.6081E+11,0,0,22,32,0,38,27,72,11,24,67,16,16,40,17,17,399,49432
3.6081E+11,24,20,0,14,8,68,34,26,0,72,30,68,49,59,83,41,596,75625
3.6081E+11,50,49,0,0,0,28,16,0,0,98,17,83,34,32,7,16,430,56951
3.6081E+11,40,18,48,0,15,35,54,34,43,0,66,97,35,95,107,29,716,76389
3.6081E+11,40,34,31,33,41,0,17,41,32,34,59,122,52,36,23,52,647,62721
3.6081E+11,78,16,24,55,56,24,21,28,36,10,35,126,65,89,17,0,680,53000
3.6081E+11,16,46,84,21,28,8,15,17,61,63,19,62,32,26,41,7,546,47500
3.6081E+11,5,7,0,34,12,8,15,0,7,7,42,4,63,15,16,9,244,68750
3.6081E+11,30,16,9,10,9,8,4,31,6,64,72,87,54,6,38,26,470,72692
3.6081E+11,52,13,25,6,18,34,0,8,19,45,49,84,73,37,28,69,560,77500
3.6081E+11,44,33,0,8,0,22,7,16,11,52,76,123,42,15,56,10,515,69567
3.6081E+11,12,13,0,26,13,39,8,65,14,0,54,15,63,13,30,56,421,63672
3.6081E+11,108,9,15,96,42,12,54,13,130,12,73,192,27,97,46,75,1001,60660
3.6081E+11,28,0,39,13,14,67,0,67,44,43,109,122,42,71,0,39,698,63571
3.6081E+11,179,15,33,31,0,0,0,62,86,26,100,81,45,104,89,49,900,68125
3.6081E+11,96,30,26,24,49,51,14,75,0,25,32,142,82,128,25,10,809,66648
3.6081E+11,11,29,0,0,0,0,49,0,0,24,67,44,48,69,49,45,435,85875
3.6081E+11,12,5,31,61,13,26,5,5,43,46,92,128,49,24,60,57,657,73750
3.6081E+11,43,59,127,44,78,47,34,7,38,57,66,64,11,69,64,54,862,39868
3.6081E+11,25,7,6,17,32,14,16,6,41,5,92,111,53,28,0,0,453,69821
3.6081E+11,38,0,13,33,0,62,20,18,14,51,11,51,58,36,62,68,535,78750
3.6081E+11,22,0,0,6,32,33,61,0,24,12,12,30,75,16,19,32,374,59375
3.6081E+11,21,31,6,81,41,29,57,44,48,82,70,77,64,17,25,19,712,47396
3.6081E+11,5,28,9,41,5,40,12,27,15,24,26,47,6,36,5,0,326,44545
3.6081E+11,0,6,14,0,15,0,0,9,0,5,0,6,0,0,0,0,55,26250
3.6081E+11,44,32,26,4,6,0,17,9,21,37,37,31,56,72,18,22,432,73426
3.6081E+11,7,23,5,15,6,19,24,5,0,35,41,88,84,12,30,21,415,81442
3.6081E+11,54,54,44,63,23,0,25,18,0,0,27,9,0,29,7,8,361,21319
3.6081E+11,46,74,54,17,10,51,19,8,0,18,33,53,7,0,33,0,423,30905
3.6081E+11,148,102,96,54,31,30,68,32,38,51,75,0,26,24,0,0,775,23641
3.6081E+11,27,0,20,0,27,0,16,0,16,0,96,161,111,60,41,32,607,86847
3.6081E+11,0,39,35,42,16,14,0,26,18,73,104,52,37,35,42,53,586,70875
3.6081E+11,46,7,9,66,18,79,9,20,0,8,72,99,36,66,8,70,613,63875
3.6081E+11,55,11,32,38,30,0,21,0,29,63,34,74,54,14,62,32,549,55625
3.6081E+11,10,48,40,24,22,34,20,12,0,42,18,49,9,42,21,0,391,39306
3.6081E+11,57,12,11,13,44,12,16,18,5,50,61,53,31,9,16,52,460,58333
3.6081E+11,5,14,20,17,0,28,5,4,0,47,37,30,46,43,55,34,385,94063
3.6081E+11,10,19,36,15,22,55,15,30,16,52,86,62,52,26,39,38,573,61179
3.6081E+11,46,11,4,0,11,4,16,3,5,51,44,124,78,13,28,34,472,83049
3.6081E+11,47,6,7,24,0,16,7,0,1,86,47,60,77,74,14,23,489,83958
3.6081E+11,0,0,10,21,49,0,9,0,20,29,27,40,24,53,19,37,338,78333
3.6081E+11,0,0,0,8,0,0,16,8,28,39,75,72,44,42,36,15,383,86484
3.6081E+11,8,11,15,32,0,0,11,8,0,0,71,65,24,7,39,29,320,75303
3.6081E+11,8,40,0,0,0,8,42,22,0,22,32,37,32,87,43,40,413,99297
3.6081E+11,56,5,47,38,16,28,28,10,15,11,80,28,21,22,4,10,419,36741
3.6081E+11,20,15,26,10,17,19,16,16,34,0,22,51,27,12,25,24,334,49464
3.6081E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6081E+11,0,0,0,25,25,12,9,0,0,137,0,68,63,0,10,71,420,75313
3.6081E+11,34,16,4,52,0,0,84,0,23,31,34,64,49,6,51,138,586,76630
3.6081E+11,70,26,40,0,25,33,21,33,14,33,51,92,70,61,7,67,643,67569
3.6081E+11,43,0,0,18,0,40,26,23,26,40,104,22,39,16,20,24,441,60281
3.6081E+11,5,13,29,14,6,44,42,31,6,55,63,12,6,36,28,18,408,51400
3.6081E+11,12,0,6,42,43,6,27,25,14,33,50,21,23,10,32,40,384,52125
3.6081E+11,41,23,0,0,0,39,0,8,19,82,59,50,57,51,0,8,437,62031
3.6081E+11,8,0,0,30,70,9,9,8,0,7,15,70,60,24,8,39,357,77250
3.6081E+11,30,26,8,6,18,19,27,30,0,121,78,74,65,32,24,7,565,59792
3.6081E+11,8,0,83,9,60,34,0,30,0,23,14,67,82,16,0,0,426,41583
3.6081E+11,43,25,13,16,45,0,11,7,29,79,44,66,50,32,26,4,490,57946
3.6081E+11,20,18,17,15,10,0,6,0,6,33,39,56,101,24,57,38,440,96250
3.6081E+11,32,31,47,78,0,21,0,8,24,17,42,4,0,0,28,0,332,22800
3.6081E+11,112,31,35,40,11,0,14,0,0,68,42,33,35,0,0,11,432,-
3.6081E+11,64,29,12,16,16,37,15,15,43,23,45,91,100,7,44,30,587,67614
3.6081E+11,44,41,11,0,9,10,0,0,10,48,9,13,86,37,10,5,333,-
3.6081E+11,23,36,17,5,20,14,12,0,10,41,63,33,38,14,12,29,367,60764
3.6081E+11,34,17,39,26,44,0,10,3,29,32,75,10,13,55,56,36,479,61250
3.6081E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6081E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6081E+11,0,13,19,11,30,31,21,11,0,20,46,40,19,33,19,12,325,61250
3.6081E+11,15,13,20,18,34,18,26,78,41,44,69,64,0,14,18,21,493,48527
3.6081E+11,0,42,19,47,21,0,13,13,5,29,12,61,45,45,0,0,352,57969
3.6081E+11,35,0,30,22,38,14,62,17,13,12,92,97,23,55,25,10,545,70599
3.6081E+11,0,26,30,22,27,0,8,35,19,60,123,42,87,90,64,87,720,81250
3.6081E+11,33,12,7,24,7,43,30,40,27,34,88,53,23,23,59,7,510,59722
3.6081E+11,36,20,22,0,16,21,19,40,28,39,9,18,17,9,5,0,299,41076
3.6081E+11,10,19,13,9,2,17,27,37,14,32,22,31,19,13,37,21,323,51985
3.6081E+11,45,0,0,30,90,0,34,43,9,68,101,72,41,48,26,17,624,58409
3.6081E+11,48,27,17,21,41,18,32,17,28,145,93,186,96,50,15,10,844,67813
3.6081E+11,0,21,30,0,23,16,0,8,8,40,49,26,26,20,60,25,352,63382
3.6081E+11,38,25,11,27,31,0,47,0,7,21,9,60,38,4,0,4,322,38500
3.6081E+11,36,17,33,0,47,35,0,59,56,18,156,22,86,107,50,18,740,66250
3.6081E+11,34,0,0,48,19,24,8,15,0,13,0,27,30,6,21,52,297,-
3.6081E+11,7,5,14,0,4,16,0,15,31,9,38,19,5,20,18,24,225,63565
3.6081E+11,26,0,21,10,19,12,9,27,14,31,17,48,18,13,54,12,331,59125
3.6081E+11,19,0,24,0,20,34,0,8,28,32,22,21,47,50,43,27,375,90114
3.6081E+11,18,9,10,0,8,17,0,0,9,43,32,42,31,8,79,8,314,85294
3.6081E+11,53,0,22,49,8,29,8,55,56,49,33,62,44,9,26,29,532,49300
