GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360610110002 ,340,107,45,71,0,0,0,563,991
360610110003 ,523,302,55,79,0,39,0,998,1968
360610110004 ,267,20,82,58,14,0,0,441,897
360610110005 ,200,224,0,0,0,0,0,424,714
360610110006 ,630,420,37,0,0,0,0,1087,1690
360610111001 ,568,353,226,110,6,0,12,1275,2653
360610111002 ,384,188,11,0,0,0,0,583,887
360610111003 ,343,454,13,0,0,0,0,810,1494
360610112011 ,312,177,35,7,0,0,0,531,837
360610112021 ,87,70,0,7,0,0,0,164,257
360610112031 ,270,157,36,44,0,0,0,507,921
360610112032 ,99,43,18,11,0,0,0,171,285
360610113001 ,50,8,5,0,0,0,0,63,120
360610114011 ,211,105,12,43,10,0,0,381,701
360610114012 ,104,130,21,13,0,0,0,268,494
360610114021 ,350,172,74,67,0,0,8,671,1283
360610114022 ,290,65,64,53,0,0,0,472,843
360610115001 ,359,309,54,70,0,0,0,792,1522
360610115002 ,448,327,73,10,5,0,0,863,1858
360610116000 ,0,0,0,0,0,0,0,0,0
360610116001 ,245,187,168,67,0,0,0,667,1556
360610116002 ,387,171,105,0,0,0,0,663,1077
360610116003 ,497,64,0,20,0,0,0,581,688
360610117000 ,0,0,0,0,0,0,0,0,0
360610117001 ,1255,695,340,11,0,0,4,2305,3954
360610118001 ,360,366,155,0,0,0,0,881,1585
360610118002 ,320,136,79,80,0,0,0,615,1140
360610118003 ,139,223,0,0,0,0,0,362,638
360610118004 ,447,295,72,51,0,0,0,865,1515
360610118005 ,263,78,34,33,0,0,0,408,661
360610118006 ,385,87,227,78,0,0,0,777,1642
360610118007 ,156,248,150,0,28,0,0,582,1239
360610118008 ,320,127,0,0,0,0,0,447,590
360610119001 ,349,0,0,0,0,0,0,349,349
360610119002 ,582,31,0,0,0,0,0,613,647
360610120001 ,111,118,0,14,0,0,0,243,430
360610120002 ,173,167,38,0,13,0,0,391,685
360610120003 ,152,118,48,42,0,0,0,360,728
360610120004 ,416,268,0,143,0,0,0,827,1661
360610121001 ,380,255,73,0,29,0,0,737,1569
360610121002 ,1179,268,102,87,24,0,0,1660,2547
360610121003 ,341,91,0,0,0,0,0,432,560
360610121004 ,400,67,34,0,28,0,0,529,847
360610121005 ,462,214,52,0,0,0,0,728,1146
360610121006 ,442,280,60,0,0,0,0,782,1248
360610122001 ,275,133,35,13,0,0,0,456,700
360610122002 ,236,128,24,53,0,15,0,456,868
